#ID	text	majority	agreement	annotations
ABSA16-CE-207:2.1	I homeschool my kids and with <TARGET>this netbook</TARGET> next to my desk we get to teaching and illustrating without skipping a beat.	positive	1.0	positive,positive
ABSA16-485966:3.2	I did not try the caviar but I tried their salmon and <TARGET>crab salad</TARGET> (they are all good)  	positive	1.0	positive,positive,positive
ABSA16-CE-200:0.1	Great <TARGET>Laptop</TARGET> for the price, works well with action pack games.	positive	1.0	positive,positive
ABSA16-1486041:1.2	The owner and <TARGET>staff</TARGET> are all Japanese as well and that adds to the entire ambiance.	positive	0.6666666666666666	neither,positive,positive
ABSA16-1490757:2.2	The prices were CHEAP compared to the quality of <TARGET>service</TARGET> and food.	positive	1.0	positive,positive,positive
ABSA16-CE-B00FU83YWS_213_A3BFZ9CMLQWKV9:0.1	I love my new <TARGET>ThinkPad</TARGET>!	positive	1.0	positive
ABSA16-TM#4:2.3	The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the <TARGET>Chilli Chicken</TARGET>.	neither	0.5	neither,negative
ABSA16-CE-B00KMRGF28_316_A3L8EIJHMTXINF:1.1	It also gave me an introduction to <TARGET>Windows 8</TARGET>, which I hope will be discontinued it the future.	negative	1.0	negative,negative
ABSA16-1287538:3.2	The food is a diamond in rough -- the food is delicious and homemade with the perfect <TARGET>balance of herbs and tomatoes</TARGET>.	positive	1.0	positive,positive
ABSA16-1090587:2.1	Add to that great <TARGET>service</TARGET> and great food at a reasonable price and you have yourself the beginning of a great evening.	positive	1.0	positive,positive
ABSA16-CE-54:6.1	Its been a year and am still waiting to see what there going to do about my <TARGET>laptop</TARGET>.	neither	1.0	neither
ABSA16-CE-B00KMRGF28_13_A29X881WVJ8402:1.1	I like the <TARGET>number pad</TARGET> for work so that's nice	positive	1.0	positive,positive
ABSA16-1586174:2.1	not sure why this <TARGET>restaurant</TARGET> would be rated that highly.	negative	1.0	negative,negative
ABSA16-CE-B00D7Z84OY_19_A2KZTN24NDPI8P:1.1	I am experiencing the <TARGET>system</TARGET> little slower than what I have expected.	negative	1.0	negative,negative,negative
ABSA16-1347423:0.1	I recently went to this <TARGET>restaurant</TARGET> with some co-workers for lunch and had an amazing time.	positive	1.0	positive,positive,positive
ABSA16-CE-375:0.1	<TARGET>This laptop</TARGET> is a great price and has a sleek look.	positive	1.0	positive
ABSA16-CE-345:1.1	There is no <TARGET>number pad</TARGET> to the right of the keyboard which is a bummer.	negative	1.0	negative
ABSA16-CE-304:2.1	The <TARGET>track pad</TARGET> to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!	positive	1.0	positive,positive,positive
ABSA16-509227:1.2	The food is decent at best, and the <TARGET>ambience</TARGET>, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.	negative	0.75	negative,positive,negative,negative
ABSA16-CE-204:3.1	Now they are believers in the <TARGET>product</TARGET>.	neither	0.5	neither,positive
ABSA16-TFS#10:2.1	The <TARGET>wine list</TARGET> was extensive - though the staff did not seem knowledgeable about wine pairings.	neither	0.5	neither,positive
ABSA16-CE-207:0.1	This little <TARGET>netboook</TARGET> is helping me get work done!	positive	1.0	positive
ABSA16-CE-394:5.1	The best thing about this laptop is the <TARGET>price</TARGET> along with some of the newer features.	positive	1.0	positive,positive
ABSA16-CE-247:0.1	I was surprised with the performance and quality of <TARGET>this HP Laptop</TARGET>.	positive	1.0	positive
ABSA16-CE-257:3.1	I especially like the backlit <TARGET>keyboard</TARGET>.	positive	1.0	positive,positive,positive
ABSA16-Z#9:5.1	Over all the <TARGET>looks</TARGET> of the place exceeds the actual meals.	neither	0.5	neither,positive
ABSA16-1543345:3.1	Great <TARGET>staff</TARGET>.	positive	1.0	positive,positive,positive
ABSA16-CE-11:12.1	Lightweight and the <TARGET>screen</TARGET> is beautiful!	positive	1.0	positive
ABSA16-CE-343:2.1	I did think it had a <TARGET>camera</TARGET> because that was one of my requirements, but forgot to check in the specifications on this one before I purchased.	neither	1.0	neither,neither
ABSA16-CE-B00KMRGF28_365_A2PNKW6SVO157M:0.1	If your on a budget.... Save up longer.	reject	1.0	reject
ABSA16-CE-B00KMRGF28_374_AS24VWQPFK1HB:11.1	The only major negative to me is <TARGET>Windows 8.1</TARGET> (though YMMV) and the Dell crapware installed.	neither	0.5	neither,negative
ABSA16-CE-299:0.1	Very good <TARGET>quality</TARGET> and well made.	positive	1.0	positive
ABSA16-CE-134:5.1	The <TARGET>computer</TARGET> could have been shipped by Priority Mail through the USPS for the same cost and arrived by Noon on Tue.	neither	1.0	neither,neither
ABSA16-CE-235:5.1	Also the <TARGET>speakers</TARGET> are not very loud, But it is a netbook.	neither	1.0	neither,neither
ABSA16-1573534:5.1	and yes Dal Bukhara is so dam good and so are all the <TARGET>kababs</TARGET>.	positive	1.0	positive,positive,positive
ABSA16-PP#9:2.1	Had no flavor and the <TARGET>staff</TARGET> is rude and not attentive.	negative	1.0	negative,negative
ABSA16-1496205:1.3	The location and ambience is Ok but the <TARGET>food</TARGET> is what makes up for it.	positive	0.6666666666666666	neither,positive,positive
ABSA16-CE-50:3.1	Now the <TARGET>screen</TARGET> is going darker, darker, darker.	neither	1.0	neither,neither
ABSA16-1289424:5.1	I highly recommend visiting this <TARGET>restaurant</TARGET> and having dinner and drinks!	positive	1.0	positive,positive,positive
ABSA16-CE-38:5.1	I highly recommend <TARGET>this laptop</TARGET> to anybody that wants great performance from a laptop and would like to relax and not become enraged cursing the gods about to throw your laptop out the door.	positive	1.0	positive
ABSA16-CE-24:3.1	The <TARGET>battery</TARGET> has never worked well.	negative	1.0	negative,negative
ABSA16-CE-327:0.1	I would like to have volume buttons rather than the <TARGET>adjustment</TARGET> that is on the front.	negative	1.0	negative,negative
ABSA16-CE-339:0.1	Plain and simple, it(<TARGET>laptop</TARGET>) runs great and loads fast.	positive	1.0	positive
ABSA16-1062641:0.1	This <TARGET>place</TARGET> has got to be the best japanese restaurant in the new york area.	positive	1.0	positive,positive
ABSA16-CE-B00KMRGF28_314_APXO9NLLX6Q8X:0.1	The <TARGET>Computer</TARGET> Is Horrible Its To Slow.	negative	1.0	negative,negative
ABSA16-CE-171:0.1	Great <TARGET>battery</TARGET>, speed, display.	positive	1.0	positive
ABSA16-1341354:1.2	Enjoyed a very nice Caesar Salad while my wife had <TARGET>arugula and goat cheese</TARGET>....both very tasty.	positive	1.0	positive,positive
ABSA16-FF#10:5.1	I was there for brunch recently, and we were tag teamed by a <TARGET>waitress</TARGET> and a waiter.	neither	0.5	neither,negative
ABSA16-CE-354:2.1	It has everything I would need for a home <TARGET>computer</TARGET>.	positive	1.0	positive,positive
ABSA16-CE-39:11.1	I would recommend <TARGET>this laptop</TARGET> to anyone looking to get a new laptop who is willing to spend a little more money to get great quality!	positive	1.0	positive
ABSA16-CE-79:1.1	This <TARGET>computer</TARGET> is absolutely AMAZING!!!	positive	1.0	positive,positive
ABSA16-CE-47:3.1	Simply amazing <TARGET>computer</TARGET>!!	positive	1.0	positive,positive
ABSA16-DBG#7:10.1	The real problem I had with this place was the complete lack of <TARGET>service</TARGET>.	negative	1.0	negative,negative
ABSA16-CE-351:4.1	I love <TARGET>windows 7</TARGET> but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.	negative	1.0	negative
ABSA16-CE-374:13.1	I wish the volume could be louder and the <TARGET>mouse</TARGET> didnt break after only a month.	negative	1.0	negative
ABSA16-455623:1.1	I will be out with friends and all of a sudden I am hungry and I only crave one thing... their <TARGET>Pizza</TARGET>.	positive	1.0	positive,positive
ABSA16-CE-B0096VDM8G_22_AFFVUIIK2NR27:0.1	I purchased my <TARGET>Macbook Pro Retina</TARGET> from my school since I had a student discount, but I would gladly purchase it from Amazon for full price again if I had too.	positive	1.0	positive,positive
ABSA16-CE-374:0.1	I have had <TARGET>this laptop</TARGET> for a few months now and i would say im pretty satisfied.	positive	1.0	positive
ABSA16-CE-259:0.1	The <TARGET>touchpad</TARGET> is very intuitive, so much so that I never want to use buttons to click again!	positive	1.0	positive,positive
ABSA16-1303984:3.1	The <TARGET>scallion pancakes</TARGET> and fried dumplings were nothing out of the ordinary.	neither	0.3333333333333333	neither,negative,neutral
ABSA16-CE-B00FU83YWS_25_A3504VWFA6UMTO:1.1	<TARGET>Lenovo</TARGET> is the best laptop.	positive	1.0	positive
ABSA16-CE-373:1.1	The <TARGET>battery</TARGET> life seems to be very good, and have had no issues with it.	positive	1.0	positive,positive
ABSA16-1451107:4.1	Our <TARGET>food</TARGET> was great too!	positive	1.0	positive,positive
ABSA16-CE-312:4.1	I upgraded it's <TARGET>RAM</TARGET> to 2GB, I am very happy with it.	positive	1.0	positive,positive,positive
ABSA16-528251:0.1	Fantastic <TARGET>place</TARGET>.	positive	1.0	positive,positive
ABSA16-657129:0.1	go here for the <TARGET>drinks</TARGET>!	positive	1.0	positive,positive
ABSA16-CE-69:0.1	I would like to tell you about the best laptop I just got from <TARGET>Mac</TARGET>.	positive	1.0	positive
ABSA16-CE-230:4.1	I paid about 18000 for <TARGET>this laptop</TARGET> because of all the bells and whistles and it kept crapping out on me.	negative	1.0	negative,negative
ABSA16-P#9:1.1	<TARGET>Pacifico</TARGET> is a great place to casually hang out.	positive	1.0	positive,positive,positive
ABSA16-CE-B00KMRGF28_389_A39AJESZOC4H6J:1.1	I bought it simply for Excel on Windows for work since I have a <TARGET>Macbook Air</TARGET> and literally the thing freezes and lags opening Excel or my web browser.	negative	1.0	negative,negative
ABSA16-CE-228:1.1	The <TARGET>battery</TARGET> never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.	negative	1.0	negative,negative,negative
ABSA16-CE-68:3.1	very convenient when you travel and the <TARGET>battery life</TARGET> is excellent...	positive	1.0	positive
ABSA16-CE-10:1.1	i would really recommend to any person out there to get <TARGET>this laptop</TARGET> cause its really worth it.	positive	1.0	positive,positive,positive
ABSA16-CE-55:1.1	I love its solid build, light wt and excellent <TARGET>battery</TARGET> life (for now).	positive	1.0	positive
ABSA16-CE-124:0.1	An absolutely hateful <TARGET>machine</TARGET> that no one should get of their own free will.	negative	1.0	negative
ABSA16-1300636:4.2	I highly recommend Cafe St. Bart's for their food, the <TARGET>ambience</TARGET> and wonderful service.	positive	1.0	positive,positive
ABSA16-1145510:2.1	But the <TARGET>pizza</TARGET> is way to expensive.	negative	1.0	negative,negative
ABSA16-CE-278:0.1	Took the <TARGET>netbook</TARGET> on a vacation trip and I was able to do whatever I wanted to do without lugging a much heavier laptop.	positive	1.0	positive
ABSA16-CE-134:4.1	The computer is currently in West Verginia doe to the method of shipping choosen by <TARGET>Toshiba</TARGET>.	neither	1.0	neither
ABSA16-CE-386:1.1	Right <TARGET>size</TARGET> and weight for portability.	positive	1.0	positive
ABSA16-1451107:0.1	This <TARGET>place</TARGET> is so much fun.	positive	1.0	positive,positive
ABSA16-CE-41:10.1	They also have a longer service life than other computers (I have several friends who still use the older <TARGET>Apple PowerBooks</TARGET>).	positive	1.0	positive,positive
ABSA16-CE-114:6.1	I will never buy anything from <TARGET>HP</TARGET> again!	negative	1.0	negative
ABSA16-BHD#7:3.1	amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this <TARGET>place</TARGET> out!!!!	positive	1.0	positive,positive,positive
ABSA16-CE-B00KB3MXH4_22_A106YGESUYA4BP:1.1	<TARGET>Windows 8.1</TARGET> has its pros and cons.	neither	1.0	neither
ABSA16-CE-42:3.1	It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the <TARGET>keyboard</TARGET>!	negative	1.0	negative
ABSA16-CLF#6:5.3	They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their <TARGET>pita bread</TARGET>!	negative	1.0	negative,negative,negative
ABSA16-CE-B0096VDM8G_22_AFFVUIIK2NR27:1.1	The <TARGET>Retina</TARGET> is great, its amazingly fast when it boots up because of the SSD storage and the clarity of the screen is amazing as well.	positive	1.0	positive,positive
ABSA16-1280179:0.1	I've been to at <TARGET>Cafe Spice</TARGET> probably 5-8 times, it is probably still the best Indian restaurant around Union Square.	positive	1.0	positive,positive,positive
ABSA16-1028246:1.1	<TARGET>Service</TARGET> was devine, oysters where a sensual as they come, and the price can't be beat!!!	positive	1.0	positive,positive
ABSA16-CE-134:8.1	And <TARGET>Toshiba</TARGET> is totally unconcerned.	neither	1.0	neither
ABSA16-CE-42:8.1	i also love having the extra calculator number set up on the <TARGET>keyboard</TARGET> which most laptops do not have.	positive	1.0	positive,positive
ABSA16-CE-B00KMRGF28_98_A1YYZDBT4D9GEA:3.1	But for the <TARGET>price</TARGET> its good.	positive	1.0	positive,positive,positive
ABSA16-CE-298:1.1	Bigger HD, better <TARGET>graphics card</TARGET>, and a bid HD.	positive	0.6666666666666666	neither,positive,positive
ABSA16-CE-314:1.1	Let me tell you, <TARGET>this machine</TARGET> is great.	positive	1.0	positive
ABSA16-NP#4:10.2	For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent <TARGET>customer service</TARGET>.	negative	1.0	negative,negative
ABSA16-CE-B00FU83YWS_36_A21F9QHZIQH13I:4.1	<TARGET>Battery life</TARGET> is above average, and it charges quickly.	positive	1.0	positive
ABSA16-1476493:2.1	The <TARGET>ambience</TARGET> was nice, but service wasn't so great.	neither	0.5	neither,positive
ABSA16-CE-308:5.1	This system came loaded with <TARGET>Windows 7 Starter</TARGET>.	neither	1.0	neither
ABSA16-CE-115:6.1	I would tell the technician I knew exactly what was wrong with it but they did not listen and I had to go through a bunch of junk to get them to tell me I needed to send the <TARGET>computer</TARGET> in.	negative	1.0	negative
ABSA16-1448587:4.1	Problem is nothing at <TARGET>Prune</TARGET> is particularly memorable.	neither	0.5	neither,negative
ABSA16-CE-71:1.1	In those three years, I've had a couple of minor problems and both were resolved by <TARGET>Apple</TARGET> quickly and easily.	positive	1.0	positive
ABSA16-CE-B0096VDM8G_17_AO81S50LQB6N8:0.1	Count me as extremely satisfied, it's a perfect <TARGET>computer</TARGET>.	positive	1.0	positive
ABSA16-CE-383:1.1	It has plenty of memory, lots of hard drive, and great <TARGET>graphics</TARGET>.	positive	1.0	positive
