#ID	text	majority	agreement	annotations
comments2011a-541459-12.1	<TARGET>Vt-seura</TARGET> ja koko jt-järjestö luulevat, että tekopyhyys käy aidosta, vaikka kaikille osapuolille teeskentely on päivänselvää.	negative	1.0	negative,negative,negative,negative
comments2013c-353225-1.1	Se on totta, että kaikki vakoilusoftat, virukset ja ad-ware saastat toimivat vain <TARGET>Windowsissa</TARGET>.	neither	0.6666666666666666	negative,neither,neither
comments2017d-391636-1.2	NUORISOSÄÄTIÖ on jakanut laittomasti vaalirahaa lähinnä <TARGET>SOS</TARGET>.DEMAREILLE mm.	negative	0.6	negative,negative,reject,negative,neither
comments2016c-651355-11.1	<TARGET>Lappi</TARGET> on vienyt palan mun sydämestä,vaellusreissut on aina tähtihetkiä :)	positive	1.0	positive,positive,positive,positive,positive,positive,positive,positive
comments2008c-235995-1.1	on tullut tietoon että muutaman vuoden sisällä <TARGET>Skandia life</TARGET> lopettaa toiminnan ja perustaa vain rahastojakelun.....joten heidän asiamiehet ovat sitten työttömiä....	negative	1.0	negative,negative,negative
threads2009a-233949-4.1	Lisäksi lääninpoliisijohtaja oli laiminlyönyt huolehtia siitä, että paikallispoliisin ympärivuorokautinen johtamisvalmius on jatkuvasti <TARGET>sisäasiainministeriön</TARGET> määräysten mukainen.	neither	1.0	neither,neither
threads2011a-387173-1.1	yksi ainoa Onko uudessa <TARGET>Macbookissa</TARGET> Wi-fi:ä Tarvis tietää muuten niin uskomattoman hyvä ja hieno kone.	positive	1.0	positive,positive,positive,positive
comments2014e-336043-2.1	Koska en ole tuohon perehtynyt niin käytän <TARGET>Windowsia</TARGET> ja Mac OS X:ää jossa kaikki tarvitut jutut toimii ilman tuota säätämistä.	positive	0.75	positive,positive,neither,positive
threads2007b-993508-4.1	Homma on ollut helppoa toisella kamerallani (<TARGET>Canon Powershot A75</TARGET>).	positive	1.0	positive,positive,positive
comments2003a-105654-6.1	<TARGET>GF</TARGET> on taas teitä kumpaakin ylivoimaisesti pätevämpi ja tietävämpi.	positive	0.875	positive,positive,negative,positive,positive,positive,positive,positive
filtered_comments_2018-74433-3.1	Hänen <TARGET>Polte</TARGET>- kappale on hieno ja burlesque touhu kappaleen videolla iskee minuun kuin miljoona volttia!	positive	1.0	positive,positive,positive,positive,positive,positive,positive
comments2015d-181706-6.1	Vasta kun vaihdoin putken <TARGET>EABC80</TARGET>, radio heräsi henkiin ja soi paremmin kuin uutena.	positive	0.6666666666666666	positive,neither,positive
comments2015a-954783-11.1	Kahden tunnin päästä tuli <TARGET>BavAdriaticin</TARGET> mukava hemmo paikalle ja sääti hieman vaihdevaijerin kireyksiä.	positive	0.8	positive,positive,positive,neither,positive
comments2011a-685390-1.1	<TARGET>Finnfoton</TARGET> sivuilla on kaikki valmiina, kannattaa lukea huolella.	positive	0.6666666666666666	positive,positive,neither
comments2017c-52179-1.1	Veikkaan kyllä että aloittaja on korkeintaan nähnyt <TARGET>Peugeotin</TARGET> kaukaa, niin perus tojotrollausta tuollaiset "hajoilee sieltä ja täältä" ja "lähes viikottian" epämääräisyydet.	neither	0.6666666666666666	positive,neither,neither
comments2006d-899891-1.1	Jos eilen ja tänään oli talvi niin kyllä <TARGET>Getzi</TARGET> hyvin pärjäsi, on lämmin ja hyvä ajaa.	positive	1.0	positive,positive,positive,positive,positive,positive
comments2007g-222605-3.1	Kokeilepa millä muulla mallilla tahansa, niin <TARGET>DNA</TARGET> on aina halvempi.	positive	0.75	positive,positive,neither,positive
comments2013c-752868-2.2	<TARGET>Maybelinen Dreamy creamy</TARGET> on hyvä ja Diorin Airflash suihke.	positive	1.0	positive,positive,positive,positive
comments2006a-858259-6.1	Ihmetyttää vaan <TARGET>GP:n</TARGET> touhuissa kuka kyseisestä terroritoiminnasta oikein kerää isot rahat?	negative	0.6666666666666666	negative,negative,reject
comments2011d-147203-2.1	<TARGET>Miele</TARGET> on ainoa imuri joka on koko imurin osalta saanut Hepa-luokituksen eli rakenne on ehdottoman tiivis ja kuitupölypussi toimii osana suodatusta.	positive	0.75	positive,negative,positive,positive
comments2014a-704598-1.1	haluun <TARGET>one directionin</TARGET> keikalle ja nopee haluun et ne tulee suomeen nyt	positive	1.0	positive,positive,positive,positive
comments2007a-986960-5.2	Helvetti kun on hauskaa, huumoria osaa tehdä harvat Suomessa, kuten monta kertaa tuolla mainitut Kummelit, <TARGET>Julmahuvi</TARGET>, sekä muut vanhat konkarit.	positive	1.0	positive,positive,positive
filtered_threads_2019-127125-5.1	Jos <TARGET>Nato</TARGET> ei palvelisi jenkkien ylivaltapyrkimyksiä, ei jenkit ylläpitäisi koko puljua.	negative	0.6666666666666666	negative,positive,negative
comments2012b-195142-8.1	On hienoa asua Hangossa kun kävelee <TARGET>Länsisatamaan</TARGET> ja tuntee historian havinan siitä kuinka isoisä lähti ison meren taakse taloa tienaamaan.	positive	0.6666666666666666	positive,neither,positive
threads2009b-377924-2.2	Olen harkinnut <TARGET>Sonyn KDL-32"</TARGET> telkkaria, mutta hinta vähän hirvittää: pyörinee 8-900 euron paikkeilla.	negative	0.6666666666666666	neither,negative,negative
comments2005d-88023-1.1	<TARGET>Mario Kartti</TARGET> on erittäin hyvä moninpelinä, esim.4 pelinä sitä pitää jokaisen joskus koittaa, se on niin siisti!	positive	1.0	positive,positive,positive
comments2010e-844718-9.1	Mutta todellista antaumusta tälle maalle <TARGET>SCJ:llä</TARGET> ei ole koskaan ollut.	negative	1.0	negative,negative,negative,negative,negative,negative
comments2015e-635296-3.1	Ei kai jonkin <TARGET>Hesarin</TARGET> humpuukitestin mukaan joka sisältää tyypillisiä kysymyksiä joihin sopivasti vastaamalla saa aivan minkälaisen tuloksen tahansa.	negative	1.0	negative,negative,negative,negative,negative,negative
filtered_comments_2020-659415-2.1	Ei ihme, että <TARGET>linuks</TARGET> on vastenmielinen jos käyttäjänsäkin ovat tuollaisia.	negative	1.0	negative,negative,negative,negative
comments2009d-527679-7.1	<TARGET>Variantiin</TARGET> on myös helpompi lastata tavaraa ja sen kontti on vielä isompi kuin Jetan.	positive	1.0	positive,positive,positive,positive,positive
comments2011a-614984-1.1	on se vaan niin että <TARGET>Audi</TARGET> on laadukas, laadukkaampi kuin esim "sisarmerkki" Skoda	positive	1.0	positive,positive,positive,positive
comments2011c-48759-17.2	Kilpailijalla, Elisalla pelittää nykyisin 3G laajasti ja sentään edge-verkko löytyy melkein mistä vain, <TARGET>Sonera</TARGET> tarjoaa pelkkää gprs:ää ;)	negative	0.8	negative,positive,negative,negative,negative
comments2008d-715048-1.1	<TARGET>Turun kaupunki</TARGET> maksoi niin huonoa palkkaa, että minun oli pakko mennä yksityisen yritykseen töihin, jotta perheeni pystyi elämään.	negative	1.0	negative,negative,negative,negative
comments2005b-491432-5.2	Itse olen vähäiset skannaustarpeeni hoitanut ihan vaan <TARGET>Canonin D 1250 U2F</TARGET> skannerilla, laatu riittää minun tarpeisiini mutta hidasta on homma.	neither	0.75	neither,neither,positive,neither,neither,neither,neither,negative
comments2008c-306976-10.2	Toisaalta, millään automerkillä ei ole varaa valmistaa kovin pitkään ns. sutta ja sekundaa (paitsi tietysti Lada, mutta...) kuten <TARGET>Vectrojen</TARGET> ongelmat osoittivat.	negative	1.0	negative,negative,negative,negative
comments2010c-181570-6.1	<TARGET>Sonatan</TARGET> koeajo oli viimeinen herätys, autohan on oikeasti iso ja sen myös tuntee kyydeissä.	neither	0.5714285714285714	negative,neither,positive,neither,positive,neither,neither
comments2007b-797804-1.1	Suosittelen:<TARGET>Itäkeskuksen ostari</TARGET>,sieltä löytyy melkeenpä kaikki tarvittava...	positive	1.0	positive,positive,positive,positive
comments2012b-98707-8.1	Mutta <TARGET>Luotain-56</TARGET>-fani olen myös :)	positive	1.0	positive,positive,positive
comments2011d-254580-1.1	Ensiksikin on sanottava, että ruotsinkielinen <TARGET>YLE-toimitus</TARGET> tekee monasti laadukasta ohjelmaa.	positive	0.75	positive,neither,positive,positive
comments2017c-600514-1.1	Möin <TARGET>NettiKullalle</TARGET> ja täytyy sanoa että oli miellyttävä kokemus kokonaisuutena.	positive	1.0	positive,positive,positive,positive,positive
comments2014a-430734-1.1	Hyvä kokemus <TARGET>Autofit Ari Vartiainen Oy:stä</TARGET> Tampereelta.	positive	1.0	positive,positive,positive,positive
comments2005a-358137-4.1	<TARGET>NetBSD:n</TARGET> asentaminen vanhempaan 6500:en meni myös ilman isoja ihmettelyjä.	positive	1.0	positive,positive,positive,positive,positive,positive
comments2006a-568398-3.1	Nämä <TARGET>Fiiatin</TARGET> mollaajat eivät ole koskaan varmaan edes Fiiulla ajaneet.	positive	0.6666666666666666	positive,negative,positive
comments2007d-582574-1.1	Meilläkin hajosi <TARGET>AEG Santo</TARGET> -jääkaappi 2,5 vuoden jälkeen.	negative	1.0	negative,negative,negative
comments2010f-516880-1.1	Harmittelen vieläkin, ettei <TARGET>Lada 2110</TARGET> ollut meillä "hintansa väärtti"!	negative	1.0	negative,negative,negative,negative,negative,negative
comments2008d-745632-1.1	Niin se vain on, jos arvostat itseäsi ja renkejäsi ostat <TARGET>Mesen</TARGET>!	positive	1.0	positive,positive,positive,positive
comments2010a-702027-2.1	<TARGET>Sonera</TARGET> on viime kuukautena savustanut 40 000 adsl liitymän omistajaa yksipuolisella kyykytyskirjeessä.	negative	1.0	negative,negative,negative,negative,negative,negative,negative
comments2012a-582036-1.1	...eli eipä näytä hyvältä <TARGET>Nokian</TARGET> ja Microsoftin älypuhelinnäkymä.	negative	1.0	negative,negative,negative,negative
comments2011d-710793-1.1	mä taas ostaisin <TARGET>imx-38:n</TARGET>, paljon yksinkertaisempi purjehtia ja nopeampi kuin moni fokkavene.Buu uudet veneet.	positive	1.0	positive,positive,positive,positive,positive
filtered_threads_2020-190626-2.1	<TARGET>BYGGMAX</TARGET> MYYNYT VIALLISTA ALUSKATETTA,HAURASTUU,ALKAA VUOTAMAAN JA "HAIHTUU" KOKONAAN POIS!!!	negative	1.0	negative,negative,negative,negative
comments2016e-201931-6.1	Manuaalivaihteen keppi epämääräinen, melkein kuin <TARGET>rellu 8:ssa</TARGET> aikoinaan.	negative	0.75	negative,negative,neither,negative
comments2008d-478785-2.2	En usko, että 605 on läheskään yhtä taloudellinen vaihtoehto, kuin edullisesti ostettu ehjä <TARGET>406</TARGET>!	positive	1.0	positive,positive,positive,positive,positive
comments2015b-874264-3.1	Valtaosalle käyttäjistä <TARGET>Seiska</TARGET> on parempi vaihtoehto, eikä raskaampi.	positive	0.8333333333333334	positive,positive,neither,positive,positive,positive
comments2003b-17467-1.1	Itsellä ollut kahdessa Italossa <TARGET>Defan</TARGET> hälytin, ja turhia hälytyksiä tullut runsaasti...	negative	1.0	negative,negative,negative,negative
comments2017b-357855-2.1	Kyllä huomaa että <TARGET>Chevyn</TARGET> 6,5 litraisessa kasidieselissä on vääntöä enemmän!	positive	0.75	positive,positive,positive,neither
comments2009b-405518-4.2	Atoopikoille on hyvä, riitoisa ja edullinen ja tehokas sarja MaryKayllä, nimeltään <TARGET>Basic</TARGET>-sarja.	positive	1.0	positive,positive,positive
comments2006e-115690-2.1	Eli jos <TARGET>Ikean</TARGET> patja kestää noita testijuttuja samalla tavalla kuin Hästensin patja ja hintaero on kymmenkertainen, on jossakin kyllä vikaa.	positive	0.75	positive,positive,positive,neither
comments2005a-569557-1.1	moi, jos olet ottamassa kuvia kalareissulta ym harrastuksista, niin <TARGET>canon</TARGET> varmaan on parempi.	positive	1.0	positive,positive,positive,positive,positive
filtered_comments_2020-3211654-3.1	Mutta <TARGET>Yle</TARGET> täyttää kansan silmät ja korvat, kansan rahoilla pakkorahastamalla, niillä asioilla jotka eivät paljasta mitään todellisia ongelmia vaan saa ihmisten huomion vääriin asioihin.	negative	1.0	negative,negative,negative,negative,negative,negative
comments2008f-155211-3.1	Katsokoot peiliin molemmat ja <TARGET>BB</TARGET> voisi antaa rangaistukseksi istua loppuajan kuivin suin.	neither	0.3333333333333333	neither,reject,negative
comments2008f-563099-2.1	Jälleenmyyntiarvo on surkea, tosin kuin esim. <TARGET>Toyotassa</TARGET>.....älä ota skodaa ihan mikä muu vaan : )	positive	1.0	positive,positive,positive,positive
threads2007a-304894-6.2	Paitsi MB on tietenkin aikansa turvallisuusvoittaja (<TARGET>W124</TARGET>).	positive	0.4	positive,positive,neither,reject,neither
comments2018a-355966-1.2	Yle jatkaa köyhyysongelmasta vaikenemista, verojenkiero-lääkebisneksen mainostamista, sekä äärioikeistopuolueiden mainostamista ja <TARGET>Vasemmiston</TARGET> dissaamista.	neither	0.8333333333333334	positive,neither,neither,neither,neither,neither
comments2006b-846646-2.3	Rekat hakemassa saksasta lisää ja Lidl kettu myy kohta että oven pielet paukkaa, Prismoista ja <TARGET>Cittareista</TARGET> on jo loppuneet lähes jokapaikasta.	neither	0.6666666666666666	negative,neither,negative,negative,neither,neither,neither,neither,neither
threads2009a-215575-5.1	Yhdessa muussa töllössä on <TARGET>Humaxin</TARGET> 48€ erillispoksi, toimii hyvin asuntovaunussa ja kotona.Ei korttipaikkaa.	positive	0.8333333333333334	positive,neither,positive,positive,positive,positive
comments2008a-382430-3.1	"<TARGET>baise moi</TARGET>" -elokuva on mainettaan kehnompi ja vertautuu lähinnä 50-luvun kauhuelokuviin kömpelyydessään.	negative	1.0	negative,negative,negative,negative,negative,negative
comments2009b-559468-5.1	Eipä taida <TARGET>Kärpille</TARGET> pysäyttäjää olla tällä(kään) kaudella.	positive	0.75	positive,positive,positive,negative
comments2017f-338356-4.2	Voittajia tulee olemaan Kokoomus, <TARGET>Demarit</TARGET>, ja Vihreät.	positive	0.6	neither,neither,positive,positive,positive
comments2010a-825432-2.1	Itse ostan usein <TARGET>Eccon</TARGET> kenkiä ja ne on noin 15-20 euroa halvemmat siellä kuin täällä.	positive	0.6666666666666666	positive,positive,neither
comments2006c-518604-6.1	<TARGET>Vekaralla</TARGET> on hyvät mahdollisuudet vapaa-ajalla niin liikkumiseen kuin itsensä lihottamiseenkin.	neither	1.0	neither,neither,neither,neither
comments2007b-105417-4.1	Jos sattuisi joku tietämään kuinka <TARGET>Firefoksia</TARGET> voisi nopeuttaa, ja saisin sen nopeammaksi, niin heittäisin hyvästit koko IE:lle.	neither	0.6	neither,neither,negative,negative,neither
comments2015c-896861-7.1	Itsellä 5 vuotta vanha <TARGET>Thermarest</TARGET>, on kevyt, äärimmäisen mukava, lämmin ja kestävä sekä pakkautuu pieneen tilaan.	positive	1.0	positive,positive,positive,positive,positive,positive
comments2007a-976645-1.3	S2E stock storen yhteistyökumppaneina tulevat toimimaan Seven ja <TARGET>Aspiritus</TARGET>, molempien osakkeita on mukavasti saatavilla kohtuuhintaan.	positive	0.5	positive,neither,neither,positive,neither,positive
comments2017a-250024-4.2	Veikkaus toimii Suomessa kuin <TARGET>NATO</TARGET> jakamassa hätäapua mielestään sitä tarvitseville.	negative	0.8571428571428571	negative,negative,negative,positive,negative,negative,negative
comments2005d-608693-4.3	Moskau, Dalai Lama & <TARGET>Amour</TARGET> on omia suosikkeja, tällä hetkellä.	positive	1.0	positive,positive,positive,positive,positive,positive,positive
comments2007a-184942-1.2	Joo eiköhän noi valmetti, <TARGET>verku</TARGET>, ford oo niitä perusrakenteeltaan suht kestäviä, ja osatkin kohtuuhintasia.	positive	1.0	positive,positive,positive,positive,positive,positive,positive,positive
comments2009d-790986-2.1	Loogisesti, jos <TARGET>Ryanairi</TARGET> ei pysty pitää uudempia koneita ilmassa niin se on kyllä Ryanairin häpeä ei Finnairin.	negative	0.875	negative,neither,negative,negative,negative,negative,negative,negative
threads2007a-644293-1.1	<TARGET>WinAVI</TARGET> nykii Kertokaas gurut mikä mättää: Asensin WinAVI 7 version.	negative	0.75	negative,negative,negative,neither
comments2010f-384652-1.1	Ei myöskään ole luvallista kertoa totuutta <TARGET>Ladan</TARGET> heikosta laadusta, vaarallisuudesta ja jatkuvista vioista.	negative	1.0	negative,negative,negative,negative
comments2010d-262748-3.1	Tosin niillä ekoilla yhden virittimen boxeilla ei voinut katsoa muuta kuin sitä tallennettavaa kanavaa eli <TARGET>Division</TARGET> on tuon suhteen vähän kehittyneempi :)	positive	1.0	positive,positive,positive,positive,positive
comments2017e-55456-5.1	Kiitos työväen ja talonpoikien puolueelle <TARGET>SDPlle</TARGET> ansiokkaasta tiedottamisesta ja myös kiitos jo etukäteen etujeni vaalimisesta.	positive	1.0	positive,positive,positive,positive,positive,positive
threads2007a-837450-4.1	Mutta <TARGET>SDP:n</TARGET> johtama YLE pyrkii tietenkin antamaan päinvastaisen kuvan.	negative	0.6666666666666666	negative,negative,neither
comments2005c-563793-1.2	Renault oli niin surkea esitys, että hävettäähän se ajaa <TARGET>Suzukin</TARGET>, Hyundain ja Daewoon kanssa samassa sarjassa painiskelevalla Meganella.	negative	0.75	positive,negative,negative,negative
comments2010d-607606-1.2	Jos et halua rajata kameramerkkejä nimen omaan mainitsemiisi merkkeihin niin suosittelisin aloittelijalle loistavasti sopivaa <TARGET>Sonyn a200</TARGET> kameraa.	positive	1.0	positive,positive,positive,positive
comments2008a-646149-1.2	<TARGET>Mersun W124</TARGET> dieselinä ei paljoa maksa, kulkee pienellä polttoaineen kulutuksella ja halvalla polttoaineella, eikä tarvitse koskaan korjata eikä huoltaa!	positive	1.0	positive,positive,positive
comments2013d-74181-24.2	Shoppailusta pitäville Ischia ja <TARGET>Ischia Ponte</TARGET> ovat oivia paikkoja.	positive	1.0	positive,positive,positive,positive
